,label
8596,0
8597,0
8598,0
8599,2
8600,0
8601,0
8602,0
8603,0
8604,0
8605,0
8606,0
8607,0
8608,0
8609,0
8610,0
8611,0
8612,1
8613,2
8614,2
8615,0
8616,0
8617,2
8618,0
8619,0
8620,1
8621,0
8622,0
8623,0
8624,0
8625,0
8626,0
8627,1
8628,0
8629,0
8630,0
8631,2
8632,0
8633,1
8634,0
8635,1
8636,0
8637,0
8638,2
8639,0
8640,1
8641,0
8642,0
8643,0
8644,1
8645,0
8646,0
8647,2
8648,1
8649,2
8650,2
8651,0
8652,2
8653,1
8654,2
8655,0
8656,0
8657,0
8658,1
8659,2
8660,0
8661,0
8662,0
8663,2
8664,0
8665,0
8666,0
8667,1
8668,0
8669,0
8670,1
8671,0
8672,0
8673,0
8674,0
8675,0
8676,0
8677,1
8678,0
8679,2
8680,1
8681,0
8682,0
8683,0
8684,1
8685,2
8686,1
8687,0
8688,0
8689,0
8690,0
8691,1
8692,0
8693,0
8694,2
8695,0
8696,2
8697,2
8698,0
8699,0
8700,0
8701,0
8702,0
8703,0
8704,0
8705,1
8706,1
8707,1
8708,2
8709,1
8710,2
8711,2
8712,0
8713,0
8714,2
8715,2
8716,1
8717,0
8718,0
8719,1
8720,0
8721,1
8722,2
8723,0
8724,0
8725,0
8726,2
8727,1
8728,0
8729,1
8730,0
8731,2
8732,0
8733,0
8734,0
8735,0
8736,0
8737,0
8738,2
8739,0
8740,0
8741,0
8742,0
8743,0
8744,0
8745,1
8746,0
8747,0
8748,0
8749,0
8750,0
8751,0
8752,1
8753,0
8754,1
8755,0
8756,0
8757,1
8758,2
8759,0
8760,1
8761,0
8762,1
8763,2
8764,0
8765,0
8766,0
8767,0
8768,1
8769,2
8770,1
8771,2
8772,2
8773,1
8774,0
8775,0
8776,0
8777,1
8778,0
8779,2
8780,0
8781,0
8782,2
8783,0
8784,0
8785,1
8786,0
8787,0
8788,0
8789,0
8790,0
8791,1
8792,0
8793,2
8794,1
8795,0
8796,0
8797,0
8798,0
8799,0
8800,0
8801,0
8802,2
8803,0
8804,0
8805,0
8806,2
8807,0
8808,0
8809,2
8810,2
8811,0
8812,0
8813,0
8814,0
8815,0
8816,0
8817,1
8818,1
8819,1
8820,0
8821,0
8822,0
8823,2
8824,2
8825,0
8826,2
8827,1
8828,2
8829,0
8830,0
8831,0
8832,1
8833,0
8834,2
8835,2
8836,0
8837,0
8838,0
8839,0
8840,1
8841,0
8842,2
8843,0
8844,0
8845,1
8846,2
8847,2
8848,0
8849,0
8850,2
8851,0
8852,1
8853,0
8854,2
8855,1
8856,0
8857,1
8858,1
8859,1
8860,1
8861,0
8862,1
8863,0
8864,0
8865,2
8866,2
8867,1
8868,1
8869,1
8870,1
8871,0
8872,0
8873,0
8874,2
8875,2
8876,0
8877,0
8878,0
8879,0
8880,0
8881,0
8882,0
8883,0
8884,1
8885,0
8886,0
8887,0
8888,2
8889,1
8890,1
8891,0
8892,0
8893,0
8894,0
8895,0
8896,0
8897,1
8898,1
8899,0
8900,1
8901,2
8902,0
8903,0
8904,0
8905,0
8906,1
8907,1
8908,0
8909,2
8910,0
8911,2
8912,0
8913,1
8914,0
8915,2
8916,0
8917,0
8918,0
8919,1
8920,0
8921,0
8922,0
8923,2
8924,0
8925,0
8926,1
8927,0
8928,1
8929,2
8930,0
8931,1
8932,1
8933,0
8934,1
8935,0
8936,0
8937,0
8938,2
8939,0
8940,0
8941,0
8942,0
8943,0
8944,2
8945,1
8946,0
8947,0
8948,2
8949,0
8950,0
8951,0
8952,2
8953,1
8954,0
8955,1
8956,2
8957,0
8958,1
8959,0
8960,2
8961,0
8962,2
8963,1
8964,1
8965,1
8966,0
8967,0
8968,0
8969,2
8970,1
8971,1
8972,2
8973,0
8974,0
8975,0
8976,0
8977,2
8978,0
8979,0
8980,0
8981,0
8982,0
8983,2
8984,2
8985,2
8986,1
8987,1
8988,1
8989,0
8990,1
8991,0
8992,0
8993,0
8994,0
8995,0
8996,2
8997,1
8998,1
8999,0
9000,0
9001,0
9002,0
9003,0
9004,0
9005,1
9006,1
9007,0
9008,0
9009,0
9010,1
9011,0
9012,1
9013,2
9014,0
9015,1
9016,0
9017,0
9018,0
9019,0
9020,0
9021,0
9022,0
9023,1
9024,0
9025,2
9026,0
9027,0
9028,1
9029,0
9030,0
9031,0
9032,0
9033,1
9034,0
9035,1
9036,0
9037,0
9038,0
9039,1
9040,1
9041,0
9042,0
9043,0
9044,0
9045,0
9046,0
9047,0
9048,0
9049,0
9050,0
9051,0
9052,0
9053,0
9054,0
9055,1
9056,0
9057,1
9058,0
9059,1
9060,0
9061,0
9062,0
9063,0
9064,0
9065,0
9066,0
9067,2
9068,0
9069,0
9070,0
9071,0
9072,0
9073,0
9074,0
9075,0
9076,0
9077,0
9078,0
9079,1
9080,0
9081,0
9082,0
9083,0
9084,0
9085,0
9086,1
9087,0
9088,0
9089,0
9090,0
9091,1
9092,0
9093,0
9094,0
9095,0
9096,0
9097,1
9098,0
9099,0
9100,2
9101,2
9102,0
9103,0
9104,0
9105,0
9106,0
9107,2
9108,0
9109,0
9110,0
9111,0
9112,0
9113,0
9114,0
9115,0
9116,2
9117,1
9118,2
9119,2
9120,0
9121,0
9122,0
9123,0
9124,0
9125,0
9126,0
9127,0
9128,1
9129,2
9130,2
9131,2
9132,0
9133,0
9134,0
9135,0
9136,0
9137,0
9138,2
9139,1
9140,1
9141,0
9142,0
9143,0
9144,1
9145,0
9146,0
9147,0
9148,2
9149,0
9150,0
9151,0
9152,1
9153,0
9154,0
9155,0
9156,2
9157,1
9158,1
9159,0
9160,0
9161,2
9162,0
9163,1
9164,1
9165,2
9166,0
9167,0
9168,0
9169,0
9170,0
9171,0
9172,0
9173,1
9174,2
9175,1
9176,0
9177,2
9178,1
9179,0
9180,1
9181,1
9182,0
9183,1
9184,0
9185,1
9186,1
9187,0
9188,1
9189,1
9190,0
9191,0
9192,2
9193,0
9194,0
9195,0
9196,0
9197,0
9198,0
9199,0
9200,0
9201,2
9202,1
9203,0
9204,0
9205,0
9206,2
9207,0
9208,0
9209,0
9210,0
9211,0
9212,0
9213,0
9214,0
9215,0
9216,0
9217,0
9218,2
9219,2
9220,0
9221,0
9222,0
9223,1
9224,1
9225,0
9226,0
9227,0
9228,0
9229,0
9230,1
9231,0
9232,0
9233,0
9234,1
9235,2
9236,0
9237,1
9238,0
9239,0
9240,0
9241,0
9242,2
9243,0
9244,0
9245,0
9246,1
9247,2
9248,2
9249,0
9250,0
9251,0
9252,1
9253,0
9254,0
9255,2
9256,1
9257,0
9258,0
9259,0
9260,0
9261,0
9262,0
9263,2
9264,2
9265,0
9266,2
9267,1
9268,0
9269,1
9270,0
9271,0
9272,0
9273,0
9274,0
9275,0
9276,1
9277,1
9278,2
9279,0
9280,0
9281,0
9282,0
9283,0
9284,2
9285,0
9286,0
9287,0
9288,0
9289,0
9290,0
9291,2
9292,0
9293,1
9294,0
9295,0
9296,0
9297,2
9298,0
9299,0
9300,1
9301,0
9302,0
9303,0
9304,0
9305,0
9306,0
9307,0
9308,0
9309,0
9310,0
9311,1
9312,0
9313,0
9314,2
9315,0
9316,0
9317,0
9318,0
9319,0
9320,0
9321,0
9322,0
9323,1
9324,0
9325,0
9326,1
9327,0
9328,0
9329,1
9330,0
9331,0
9332,0
9333,0
9334,1
9335,0
9336,0
9337,0
9338,1
9339,1
9340,0
9341,0
9342,0
9343,1
9344,2
9345,1
9346,0
9347,0
9348,0
9349,0
9350,0
9351,0
9352,0
9353,0
9354,0
9355,1
9356,0
9357,1
9358,0
9359,1
9360,0
9361,1
9362,0
9363,0
9364,0
9365,0
9366,0
9367,0
9368,2
9369,1
9370,0
9371,0
9372,0
9373,0
9374,0
9375,2
9376,0
9377,1
9378,0
9379,0
9380,1
9381,0
9382,0
9383,0
9384,0
9385,1
9386,0
9387,0
9388,0
9389,0
9390,0
9391,0
9392,0
9393,2
9394,0
9395,0
9396,1
9397,0
9398,1
9399,0
9400,0
9401,2
9402,2
9403,0
9404,0
9405,1
9406,0
9407,2
9408,0
9409,0
9410,0
9411,0
9412,0
9413,0
9414,0
9415,0
9416,0
9417,0
9418,1
9419,0
9420,0
9421,0
9422,0
9423,0
9424,0
9425,0
9426,2
9427,0
9428,0
9429,0
9430,0
9431,1
9432,0
9433,0
9434,2
9435,2
9436,0
9437,0
9438,0
9439,0
9440,1
9441,0
9442,0
9443,0
9444,1
9445,2
9446,0
9447,0
9448,0
9449,0
9450,0
9451,0
9452,0
9453,1
9454,1
9455,0
9456,0
9457,2
9458,0
9459,0
9460,1
9461,1
9462,0
9463,0
9464,2
9465,0
9466,0
9467,2
9468,1
9469,0
9470,2
9471,0
9472,2
9473,1
9474,1
9475,2
9476,0
9477,2
9478,0
9479,0
9480,2
9481,1
9482,1
9483,2
9484,1
9485,2
9486,0
9487,0
9488,1
9489,0
9490,1
9491,0
9492,0
9493,0
9494,0
9495,2
9496,0
9497,0
9498,0
9499,0
9500,0
9501,0
9502,0
9503,0
9504,0
9505,0
9506,0
9507,1
9508,1
9509,2
9510,0
9511,0
9512,0
9513,0
9514,2
9515,2
9516,0
9517,0
9518,0
9519,2
9520,0
9521,0
9522,0
9523,2
9524,0
9525,1
9526,1
9527,2
9528,0
9529,1
9530,0
9531,0
9532,0
9533,0
9534,1
9535,0
9536,0
9537,0
9538,2
9539,0
9540,0
9541,0
9542,0
9543,0
9544,0
9545,1
9546,2
9547,0
9548,0
9549,1
9550,0
9551,2
9552,0
9553,0
9554,1
9555,1
9556,2
9557,0
9558,0
9559,0
9560,0
9561,0
9562,0
9563,1
9564,0
9565,0
9566,0
9567,0
9568,0
9569,2
9570,0
9571,0
9572,0
9573,0
9574,0
9575,2
9576,2
9577,0
9578,0
9579,0
9580,1
9581,0
9582,0
9583,0
9584,2
9585,0
9586,1
9587,1
9588,0
9589,0
9590,0
9591,0
9592,1
9593,2
9594,0
9595,0
9596,1
9597,1
9598,0
9599,1
9600,0
9601,0
9602,0
9603,1
9604,0
9605,0
9606,2
9607,0
9608,0
9609,0
9610,0
9611,0
9612,0
9613,0
9614,1
9615,0
9616,0
9617,0
9618,0
9619,2
9620,0
9621,1
9622,0
9623,0
9624,0
9625,0
9626,0
9627,0
9628,0
9629,0
9630,0
9631,0
9632,0
9633,0
9634,0
9635,0
9636,0
9637,0
9638,0
9639,1
9640,0
9641,1
9642,0
9643,0
9644,0
9645,0
9646,0
9647,0
9648,0
9649,0
9650,0
9651,0
9652,0
9653,0
9654,0
9655,0
9656,0
9657,0
9658,0
9659,0
9660,0
9661,1
9662,0
9663,0
9664,0
9665,2
9666,1
9667,0
9668,1
9669,0
9670,0
9671,2
9672,0
9673,0
9674,0
9675,2
9676,0
9677,0
9678,1
9679,2
9680,0
9681,0
9682,0
9683,0
9684,0
9685,0
9686,0
9687,0
9688,0
9689,0
9690,0
9691,1
9692,0
9693,1
9694,0
9695,0
9696,0
9697,0
9698,1
9699,1
9700,0
9701,0
9702,0
9703,1
9704,0
9705,0
9706,0
9707,0
9708,0
9709,1
9710,0
9711,0
9712,1
9713,2
9714,1
9715,0
9716,0
9717,0
9718,0
9719,0
9720,0
9721,0
9722,0
9723,0
9724,2
9725,1
9726,0
9727,2
9728,2
9729,1
9730,0
9731,0
9732,2
9733,0
9734,0
9735,0
9736,1
9737,1
9738,1
9739,0
9740,0
9741,0
9742,0
9743,0
9744,1
9745,0
9746,0
9747,0
9748,2
9749,0
9750,0
9751,0
9752,0
9753,0
9754,1
9755,0
9756,2
9757,0
9758,0
9759,0
9760,0
9761,2
9762,0
9763,0
9764,0
9765,2
9766,0
9767,0
9768,1
9769,0
9770,0
9771,0
9772,0
9773,0
9774,0
9775,0
9776,0
9777,0
9778,0
9779,1
9780,2
9781,0
9782,0
9783,1
9784,0
9785,0
9786,0
9787,2
9788,0
9789,0
9790,0
9791,0
9792,0
9793,0
9794,0
9795,0
9796,0
9797,0
9798,0
9799,0
9800,0
9801,0
9802,0
9803,0
9804,0
9805,2
9806,0
9807,1
9808,0
9809,0
9810,2
9811,1
9812,0
9813,0
9814,0
9815,0
9816,0
9817,0
9818,0
9819,0
9820,0
9821,0
9822,0
9823,0
9824,0
9825,0
9826,2
9827,0
9828,0
9829,0
9830,0
9831,0
9832,0
9833,0
9834,0
9835,0
9836,0
9837,0
9838,0
9839,0
9840,0
9841,0
9842,0
9843,0
9844,0
9845,0
9846,0
9847,0
9848,2
9849,0
9850,0
9851,1
9852,0
9853,0
9854,0
9855,1
9856,1
9857,0
9858,0
9859,0
9860,0
9861,0
9862,2
9863,0
9864,0
9865,1
9866,2
9867,0
9868,0
9869,1
9870,0
9871,0
9872,1
9873,0
9874,0
9875,0
9876,0
9877,0
9878,0
9879,0
9880,0
9881,2
9882,0
9883,0
9884,0
9885,0
9886,2
9887,0
9888,0
9889,0
9890,0
9891,0
9892,0
9893,0
9894,0
9895,0
9896,0
9897,1
9898,1
9899,0
9900,1
9901,0
9902,0
9903,0
9904,0
9905,1
9906,0
9907,0
9908,0
9909,0
9910,0
9911,0
9912,0
9913,0
9914,0
9915,0
9916,0
9917,0
9918,0
9919,0
9920,0
9921,0
9922,0
9923,0
9924,0
9925,0
9926,0
9927,0
9928,1
9929,0
9930,0
9931,0
9932,0
9933,0
9934,0
9935,0
9936,0
9937,0
9938,1
9939,0
9940,2
9941,0
9942,0
9943,0
9944,0
9945,0
9946,1
9947,0
9948,0
9949,0
9950,0
9951,0
9952,0
9953,0
9954,0
9955,0
9956,0
9957,0
9958,1
9959,0
9960,0
9961,0
9962,0
9963,0
9964,0
9965,1
9966,0
9967,0
9968,0
9969,0
9970,0
9971,2
9972,1
9973,1
9974,0
9975,0
9976,1
9977,2
9978,0
9979,0
9980,2
9981,2
9982,0
9983,0
9984,2
9985,0
9986,1
9987,0
9988,0
9989,0
9990,0
9991,0
9992,2
9993,0
9994,0
9995,0
9996,2
9997,0
9998,2
9999,0
10000,0
10001,0
10002,1
10003,0
10004,0
10005,2
10006,1
10007,0
10008,1
10009,2
10010,0
10011,0
10012,0
10013,1
10014,0
10015,0
10016,0
10017,2
10018,0
10019,0
10020,0
10021,2
10022,1
10023,0
10024,1
10025,0
10026,0
10027,0
10028,1
10029,0
10030,1
10031,1
10032,2
10033,1
10034,2
10035,0
10036,0
10037,1
10038,0
10039,0
10040,0
10041,0
10042,1
10043,0
10044,0
10045,0
10046,0
10047,1
10048,0
10049,0
10050,0
10051,0
10052,1
10053,1
10054,0
10055,0
10056,1
10057,0
10058,0
10059,0
10060,0
10061,0
10062,0
10063,0
10064,0
10065,1
10066,0
10067,0
10068,2
10069,2
10070,2
10071,0
10072,0
10073,0
10074,0
10075,0
10076,0
10077,0
10078,0
10079,1
10080,0
10081,0
10082,0
10083,0
10084,0
10085,1
10086,2
10087,2
10088,0
10089,0
10090,0
10091,0
10092,0
10093,1
10094,0
10095,0
10096,0
10097,0
10098,0
10099,0
10100,0
10101,0
10102,0
10103,0
10104,0
10105,0
10106,0
10107,0
10108,0
10109,0
10110,0
10111,0
10112,0
10113,0
10114,0
10115,0
10116,0
10117,0
10118,0
10119,0
10120,0
10121,1
10122,0
10123,0
10124,0
10125,0
10126,0
10127,0
10128,0
10129,0
10130,0
10131,0
10132,0
10133,1
10134,0
10135,0
10136,1
10137,0
10138,0
10139,0
10140,1
10141,0
10142,0
10143,0
10144,0
10145,2
10146,2
10147,0
10148,0
10149,1
10150,1
10151,2
10152,1
10153,2
10154,1
10155,0
10156,1
10157,1
10158,0
10159,0
10160,0
10161,0
10162,0
10163,1
10164,0
10165,0
10166,0
10167,2
10168,0
10169,0
10170,1
10171,0
10172,0
10173,2
10174,0
10175,0
10176,1
10177,0
10178,1
10179,1
10180,0
10181,0
10182,0
10183,0
10184,1
10185,0
10186,0
10187,1
10188,1
10189,2
10190,0
10191,0
10192,0
10193,0
10194,0
10195,0
10196,0
10197,0
10198,1
10199,0
10200,0
10201,0
10202,0
10203,0
10204,0
10205,0
10206,0
10207,0
10208,0
10209,0
10210,0
10211,0
10212,0
10213,0
10214,0
10215,2
10216,0
10217,0
10218,0
10219,1
10220,0
10221,0
10222,0
10223,0
10224,2
10225,0
10226,1
10227,2
10228,0
10229,1
10230,0
10231,0
10232,1
10233,0
10234,1
10235,2
10236,0
10237,1
10238,0
10239,0
10240,1
10241,0
10242,1
10243,0
10244,1
10245,0
10246,0
10247,0
10248,0
10249,0
10250,0
10251,0
10252,0
10253,2
10254,0
10255,1
10256,0
10257,0
10258,0
10259,0
10260,0
10261,0
10262,0
10263,1
10264,0
10265,0
10266,0
10267,2
10268,2
10269,0
10270,0
10271,0
10272,0
10273,0
10274,0
10275,0
10276,0
10277,0
10278,0
10279,0
10280,0
10281,0
10282,0
10283,0
10284,0
10285,0
10286,0
10287,0
10288,0
10289,0
10290,2
10291,0
10292,1
10293,0
10294,0
10295,0
10296,0
10297,0
10298,0
10299,1
10300,0
10301,1
10302,0
10303,0
10304,0
10305,1
10306,0
10307,1
10308,0
10309,0
10310,0
10311,0
10312,2
10313,0
10314,1
10315,2
10316,0
10317,0
10318,0
10319,0
10320,0
10321,0
10322,0
10323,0
10324,0
10325,0
10326,0
10327,0
10328,0
10329,0
10330,0
10331,0
10332,0
10333,0
10334,0
10335,0
10336,0
10337,0
10338,0
10339,0
10340,0
10341,0
10342,0
10343,2
10344,1
10345,0
10346,1
10347,2
10348,0
10349,0
10350,0
10351,0
10352,0
10353,0
10354,0
10355,1
10356,0
10357,0
10358,0
10359,1
10360,0
10361,2
10362,0
10363,0
10364,0
10365,0
10366,0
10367,1
10368,0
10369,0
10370,0
10371,1
10372,0
10373,1
10374,1
10375,2
10376,0
10377,0
10378,2
10379,0
10380,0
10381,1
10382,0
10383,0
10384,2
10385,0
10386,0
10387,2
10388,0
10389,0
10390,0
10391,0
10392,0
10393,0
10394,0
10395,0
10396,1
10397,0
10398,0
10399,2
10400,0
10401,0
10402,0
10403,0
10404,2
10405,0
10406,0
10407,0
10408,0
10409,2
10410,0
10411,0
10412,0
10413,0
10414,0
10415,0
10416,0
10417,0
10418,0
10419,0
10420,0
10421,1
10422,0
10423,0
10424,0
10425,0
10426,0
10427,0
10428,0
10429,0
10430,0
10431,0
10432,2
10433,0
10434,2
10435,0
10436,0
10437,0
10438,0
10439,0
10440,0
10441,0
10442,2
10443,0
10444,0
10445,0
10446,1
10447,0
10448,2
10449,2
10450,0
10451,0
10452,0
10453,0
10454,2
10455,0
10456,0
10457,0
10458,0
10459,0
10460,0
10461,0
10462,0
10463,0
10464,1
10465,0
10466,0
10467,0
10468,0
10469,0
10470,0
10471,0
10472,2
10473,0
10474,0
10475,0
10476,0
10477,0
10478,0
10479,2
10480,0
10481,0
10482,0
10483,1
10484,0
10485,2
10486,0
10487,0
10488,0
10489,0
10490,0
10491,0
10492,1
10493,1
10494,1
10495,1
10496,0
10497,0
10498,0
10499,0
10500,0
10501,1
10502,0
10503,0
10504,0
10505,0
10506,1
10507,1
10508,0
10509,0
10510,0
10511,0
10512,0
10513,0
10514,1
10515,0
10516,0
10517,2
10518,0
10519,0
10520,0
10521,2
10522,0
10523,1
10524,0
10525,0
10526,0
10527,0
10528,0
10529,2
10530,0
10531,0
10532,0
10533,0
10534,0
10535,0
10536,0
10537,0
10538,1
10539,1
10540,1
10541,0
10542,0
10543,0
10544,0
10545,2
10546,0
10547,0
10548,0
10549,0
10550,0
10551,0
10552,0
10553,0
10554,1
10555,0
10556,0
10557,0
10558,0
10559,0
10560,2
10561,2
10562,0
10563,0
10564,0
10565,0
10566,0
10567,0
10568,0
10569,0
10570,2
10571,0
10572,0
10573,1
10574,2
10575,2
10576,0
10577,1
10578,0
10579,0
10580,0
10581,2
10582,0
10583,0
10584,0
10585,0
10586,0
10587,0
10588,0
10589,0
10590,0
10591,1
10592,0
10593,0
10594,0
10595,0
10596,0
10597,0
10598,0
10599,0
10600,0
10601,0
10602,1
10603,0
10604,0
10605,1
10606,0
10607,0
10608,0
10609,0
10610,0
10611,0
10612,0
10613,1
10614,0
10615,0
10616,0
10617,0
10618,1
10619,0
10620,0
10621,1
10622,0
10623,0
10624,0
10625,0
10626,2
10627,0
10628,0
10629,2
10630,0
10631,2
10632,0
10633,2
10634,0
10635,2
10636,1
10637,1
10638,0
10639,1
